project_name,Smart contract address,Blog post link,Audit website,Chain,Is_closed_source,hidden_owner,anti_whale_modifiable,Is_anti_whale,Is_honeypot,buy_tax,sell_tax,slippage_modifiable,Is_blacklisted,can_take_back_ownership,owner_change_balance,is_airdrop_scam,selfdestruct,trust_list,is_whitelisted,is_fake_token,illegal_unicode,exploitation,bad_contract,reusing_state_variable,encode_packed_collision,encode_packed_parameters,centralized_risk_medium,centralized_risk_high,centralized_risk_low,event_setter,external_dependencies,immutable_states,reentrancy_without_eth_transfer,incorrect_inheritance_order,shadowing_local,events_maths,Summary/rationale of risk tags marked true
Data Analytics,379a0af795a388c2082bb54fd6ef7678157f0316,https://chainsecurity.com/security-audit/mangrove-core/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Centralized Risk Low: The contract is designed with mechanisms that minimize centralization risks. Event Setter: The contract uses event setters to trigger specific actions or notifications. External Dependencies: The contract relies on external elements such as ERC-20 tokens and oracles for its operations.
Data Analytics,cbac5aba53f87b388e08f169481d6b5c29002c27,https://chainsecurity.com/security-audit/vyper-compiler-built-ins-and-bytecode-generation/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exploitation: Medium and low severity findings were related to potential exploitations, such as extract32's Input Is Not Cached and various minor issues. External Dependencies: The Vyper Compiler has dependencies that, if compromised, could introduce risks."
Data Analytics,0x3C5c2F4bCeC51a36494682f91Dbc6cA7c63B514C,https://rekt.news/,https://rekt.news/curio-rekt/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exploitation: The Curio exploit involved sophisticated governance manipulation and financial strategies, leading to significant losses. Attackers exploited a vulnerability within the governance system to drain funds, showing the critical impact of inadequate governance controls. Centralized Risk Medium: The governance model had a moderate level of centralized control. This control was exploited by attackers, indicating that even moderate centralization in governance can pose significant risks if not properly managed. Centralized Risk High: The exploit highlighted significant centralized control within the governance system. Attackers were able to leverage this centralization to execute their plan, showing that high centralization can lead to catastrophic failures. External Dependencies: The exploit leveraged external dependencies within the governance system. These dependencies created additional vulnerabilities, which highlights the importance of minimizing external reliance and ensuring robust security for all integrated components."
Data Analytics,0x7259e152103756e1616A77Ae982353c3751A6a90,https://rekt.news/abra-rekt/,https://rekt.news/abra-rekt/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exploitation: The exploit involved manipulating the borrow function of the CauldronV4 contract using a rounding error. Attackers repeatedly borrowed and repaid assets to inflate the share price, draining $6.5M in the process. Bad Contract : The critical flaw in the CauldronV4 contract's rounding logic allowed the exploit to occur, indicating a significant issue in the contract's design. Centralized Risk High: The exploit demonstrated high centralized control over the contract's functionality, leading to significant losses when the flaw was exploited. External Dependencies: The exploit leveraged external dependencies within the CauldronV4 contract and other components, showing how external elements can introduce additional vulnerabilities."
Data Analytics,bea9744af95953963552057c8a7d2124ec1bd33d,https://chainsecurity.com/security-audit/eip-4788-contract/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The exploitation risk tag was flagged as true due to the contract having a bug with the Zero-Timestamp, which can lead to exploitation by accepting invalid data."
Data Analytics,729ba8c69e29da75f140f1abcaf649972eb47c7e,https://chainsecurity.com/security-audit/makerdao-sparklendconduit-smart-contracts/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,The tag can_take_back_ownership was flagged true because the contract has administrative functions that allow changing roles and ownership. The tag owner_change_balance was flagged true because it allows authorized roles to manage deposits and withdrawals which is also adjustable by the owner. The tag is_whitelisted was flagged true due to the authorization mechanisms used to control access to its functions. The tag centralzied_risk_medium was flagged true because medium level of centralization risk posed by the significant control being centralized in the administrative roles. The tag external_dependencies was flagged true because of relying external systems and the risks introduced with them
Data Analytics,f039433bc80c0e5009cf7bf3fc2008e12f9c1c46,https://chainsecurity.com/security-audit/maker-dss-flappers/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,can_take_back_ownership: Can change state of Splitter in an emergency allowing for privileged roles to regain control. is_whitelisted: Uses authorization mechanisms to restrict function access. centralized_risk_medium: Significant control centralized in administrative roles external_dependencies: Relies on external dependencies like Uniswap V2
Data Analytics,146eadf96e556cb599de4fa36b31ca9686733631,https://chainsecurity.com/security-audit/truefi-fluorine-smart-contracts/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"owner_change_balance: Manager has control over the portfoloio, being able to update state, disburse funds, and change balances is_whitelisted: Uses authorization mechanisms to restrict function accessâ€‹â€‹. exploitation: Potential exploit with the accepted risk for a sandwich attack centralized_risk_medium: Significant control centralized within administrative roles."
Data Analytics,6e57eafcdc7b9a08ccb0369bf135a69ce4680be5,https://hacken.io/audits/nimbus/,https://hacken.io/research/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bad contract: - If the function doesn't handle frozen and active balances properly, it can cause the transfer function to fail unexpectedly. It's like having both spendable money and money that's on hold in your bank account, but the ATM doesn't distinguish between them. If you try to withdraw more than the spendable amount, the transaction fails. This shows poor design or implementation in the contract. - Summing balances of different tokens and using those values in calculations can lead to incorrect results and unexpected behaviours. This shows a fundamental flaw in the contract's design or implementation. - If a function returns a 0 address for all users whose sponsorId is lower than a certain value, it indicates poor design or implementation in the contract. - If a function does not actually transfer anything for sponsors with an ID lower than 1000000001, it indicates a flaw or bug in the contract's logic. - If a function returns a zero address for all sponsors with an ID less than 1000000001, and such an ID is unreachable, it indicates a serious flaw in the contract's logic. - Using the SafeMath library in compiler versions >= 8.0.0 is unnecessary because the Solidity compiler already includes built-in overflow and underflow checks for all arithmetic operations on uint types. This redundancy can make the contract more complex and harder to maintain, similar to using outdated safety features in a modern car that already has advanced safety systems. Exploitation: When vesting types are not validated and any number can be passed, it opens the contract to potential exploitation. Without validation, attackers can pass invalid or malicious values, leading to unexpected behavior and possible security vulnerabilities."
Data Analytics,76a2dc84776e9881423bde9033f6f03fad385518,https://hacken.io/audits/wrapped-millix/,https://wp.hacken.io/wp-content/uploads/2023/03/Millix_Foundation_SC-Audit-Report_01_03_2023_SA-1017.docx.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Audit says owner can pause, unpause, burn, mint processes. I am unsure what burn means, but it sounds like it could be akin to a self-destruct. This also sounds like the owner the owner can change processes, which could allow the owner to adjust price differences so I tagged slippage_modification. It seems like the owner has a lot of control so I tagged centralized risk medium, because it is still open sourced. Audit mentions burn fee so I tagged sell fee. I tagged event_maths because there was an issue with the math for the burn fee function charging a higher fee than intended. Audit also suggests owner can access user funds, so I tagged owner_changed_balance. Contract requires users to trust owner, so trust list is tagged."
Data Analytics,75930dd20fd95553d9802488ba3e0e883b8f7eb1,https://www.halborn.com/audits/polygon/avail-substrate-pallet-security-assessment,https://www.halborn.com/audits,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Contracts contain unimplemented methods and missing features. Reliance on vulnerable external crates is highlighted.
Data Analytics,086b74c7329db725358a0b8c45ee73d7dcb5f8a,https://hacken.io/case-studies/case-study-smart-contract-audit-for-itheum/,https://hacken.io/research/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"can_take_back_ownership: The audit report mentions that the Owner of the smart contract has the ability to manually put in a new claim amount for an address and a claim type. This implies that the owner has control over the contract, including the ability to reclaim ownership if needed. selfdestruct: The audit report mentions that the smart contract includes a selfdestruct mechanism. immutable_states: The audit report mentions that the smart contract has immutable states."
Data Analytics,18e128343731b9bde23812ce932e24d81440b6b7,https://blog.openzeppelin.com/optimism-smart-contracts-audit,https://blog.openzeppelin.com/,Optimism,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,external_dependencies: The audit report mentions interactions between Layer 1 contracts and off-chain services (such as the Sequencer). This implies that the system has external dependencies beyond its own codebase.
Data Analytics,0xcaf216d1975f75ab3fed520e1e3325dac3e79e05,https://blog.openzeppelin.com/the-hitchhikers-guide-to-smart-contracts-in-ethereum-848f08001f05,https://blog.openzeppelin.com/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"selfdestruct: The Ethereum smart contract allows for the selfdestruct function, which allows a contract to destroy itself and send its remaining Ether to a designated address. This function can be used for various purposes, such as shutting down a contract or reclaiming funds in certain scenarios."
Data Analytics,8086e7b,https://blog.openzeppelin.com/erc-4337-account-abstraction-incremental-audit,https://blog.openzeppelin.com/,Ethereum,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"anti_whale_modifiable: This is true because the system allows for modifications to anti-whale mechanisms, indicating that parameters related to anti-whale measures can be adjusted. external_dependencies: This is true because the system integrates with external dependencies such as Chainlink oracles and Uniswap, relying on their functionality for certain operations."
Data Analytics,1e781bcccfaeb9a4bb9531155193a459257afd8d,https://hacken.io/case-studies/hacken-tests-safety-of-selfllery-9b8603a90ae4/,https://hacken.io/research/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,centralized_risk_medium - Hacken audit suggests some improvements needed for security
Data Analytics,7ead8c55da3770c4d39db8c89a8aa20ec62e97b1,https://blog.openzeppelin.com/props-token-contracts-audit-2,https://blog.openzeppelin.com/,Ethereum,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"hidden_owner: The audit identified instances where certain contracts had functions or properties that could potentially allow an owner to have hidden control over the contract, indicating the presence of a hidden owner. Is_anti_whale: The audit pointed out issues related to anti-whale measures, such as the potential locking of tokens in certain scenarios, indicating that the contract implements anti-whale features. bad_contract: The audit identified certain contracts or functions within contracts that exhibited problematic behavior or deviations from best practices, suggesting the presence of a bad contract. centralized_risk_high: The audit flagged certain risks associated with centralization, indicating that the project carries a high level of centralized risk. external_dependencies: The audit noted dependencies on external factors or systems that could impact the functionality or security of the contract, highlighting the presence of external dependencies."
Data Analytics,2eb33b5e8454dba148373b6cb64ede4f7436fad7,https://blog.openzeppelin.com/compound-polygon-bridge-receiver-audit,https://blog.openzeppelin.com/,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"encode_packed_parameters: The audit recommends using the packed callData output instead of relying on the signature and data fields for getting the txHash when queuing transactions. This is to prevent the possibility of sending a duplicated transaction by sending one with the function signature and another with the 4-byte function selector attached to the data field, which would create two different hashes and allow the same transaction to be executed twice. centralized_risk_medium: The audit mentions a medium centralization risk due to the reliance on the Polygon bridge and validators. Specifically, the project has to rely on the security model and availability of the Polygon bridge system when sending a proposal. Additionally, Compound must trust that Polygon validators will pick up transactions from the Ethereum mainnet and place the messages in the Polygon network without delays or censorship. external_dependencies: The code relies on external dependencies, primarily the Polygon bridge, to send messages from the Ethereum mainnet to the Polygon network. The audit highlights that if the bridge is not functioning, compound will not have the tools to take corrective actions over their Polygon deployment."
Data Analytics,Firstsmartcontract,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L2/BaseFeeVault.sol,https://docs.optimism.io/stack/protocol/smart-contracts,Optimism,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"The true risk tags for the Firstsmartcontract are based on vulnerabilities identified through audits and expert reviews. The hidden owner risk reflects potential undisclosed control, posing misuse risks. Modifiable slippage settings and the ability for the owner to change balances can be exploited, disadvantaging users. The presence of buy tax and sell tax introduces transaction costs, increasing centralized risk due to significant owner control over contract functionalities. Vulnerabilities like encode packed collision and reentrancy without ETH transfer suggest risks of double spending and unauthorized transactions. These, along with external dependencies and exploitable contract features, present critical security concerns that could undermine user trust and contract integrity if not addressed. Tags were placed based on the smart contract."
Data Analytics,DelayedVetoable,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L1/DelayedVetoable.sol,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L1/DelayedVetoable.sol,Optimism,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"This contract enables a delay before a call is forwarded to a target contract, and during the delay period the call can be vetoed by the authorized vetoer. This contract does not support value transfers, only data is forwarded. Additionally, this contract cannot be used to forward calls with data beginning with the function selector of the queuedAt(bytes32) function. This is because of input validation checks which solidity performs at runtime on functions which take an argument."
Data Analytics,L2OutputOracle,https://whisker17.vercel.app/,https://docs.optimism.io/stack/protocol/smart-contracts,Optimism,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"The L2OutputOracle contains an array of L2 state outputs, where each output is a commitment to the state of the L2 chain. Other contracts like the OptimismPortal use these outputs to verify information about the state of L2."
Data Analytics,OptimismPortal,https://www.optimism.io/,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L1/OptimismPortal.sol,Optimism,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,The OptimismPortal is a low-level contract responsible for passing messages between L1 and L2. Messages sent directly to the OptimismPortal have no form of replayability. Users are encouraged to use the L1CrossDomainMessenger for a higher-level interface.
Data Analytics,ProtocolVersions,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L1/ProtocolVersions.sol,https://docs.optimism.io/stack/protocol/smart-contracts,Optimism,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,The ProtocolVersions contract is used to manage superchain protocol version information.
Data Analytics,L1Block,https://medium.com/onther-tech/optimism-bedrock-wrap-up-series-1-eng-b925532ac146,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/L2/L1Block.sol,Optimism,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"The L1Block predeploy gives users access to information about the last known L1 block. Values within this contract are updated once per epoch (every L1 block) and can only be set by the depositor account, a special system address. Depositor account transactions are created by the protocol whenever we move to a new epoch."
Data Analytics,L1FeeVault,https://github.com/sherlock-audit/2023-01-optimism/blob/main/optimism/specs/predeploys.md,https://docs.optimism.io/stack/protocol/smart-contracts,Optimism,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,The L1FeeVault accumulates the L1 portion of the transaction fees.
Data Analytics,DeployerWhitelist,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/legacy/DeployerWhitelist.sol,https://github.com/ethereum-optimism/optimism/blob/op-contracts/v1.3.0/packages/contracts-bedrock/src/legacy/DeployerWhitelist.sol,Optimism,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"DeployerWhitelist is a legacy contract that was originally used to act as a whitelist of addresses allowed to the Optimism network. The DeployerWhitelist has since been disabled, but the code is kept in state for the sake of full backwards compatibility. As of the Bedrock upgrade, the DeployerWhitelist is completely unused by the Optimism system and could, in theory, be removed entirely."
Data Analytics,bf1f1ea9e7fbc1efee575107f557bcb450673e92,https://skynet.certik.com/projects/polygon,https://www.certik.com,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"In the main loop of the function checkSignatures() if the validator status is locked it is added to the unsigned validator array, but the main validator id is not updated, hence it will be added again to the unsigned validator array in the next iteration. Unlike unstaked validator this can happen because jailed validator's signer still appears in the array signers ."
Data Analytics,bc190ee239733b819d5a7976e875a4babf2a82f1,https://hacken.io/audits/prom/,https://wp.hacken.io/wp-content/uploads/2022/10/PrometeusLabsVentures_05042022SCAudit_Report_3.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"The risk tags marked true reflect vulnerabilities and dependencies that could potentially compromise the security and integrity of the Prometeus Labs Ventures smart contracts. Critical vulnerabilities such as incorrect balance checking and potential logic inconsistencies highlight significant security concerns. Additionally, external dependencies on libraries increase the risk of vulnerabilities affecting the contracts."
Data Analytics,57700807d512ae2ea36722b450169d41f63e1df7,https://docs.coinweb.io/,https://wp.hacken.io/wp-content/uploads/2021/12/Coinweb_22122021SCAudit_Report_4.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"There are no risk tags marked as true based on the audit report for Coinweb, indicating a generally secure and well-reviewed set of smart contracts. However, the contract was stated to not compile properly which could lead to incomplete data and other associated risks."
Data Analytics,f8881f9,https://hacken.io/case-studies/dexalot-dex-smart-contracts-audited-by-hacken/,https://hacken.io/,Ethereum,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,encode_packed_collision and encode_packed_parameters: Vulnerabilities in encoding functions could result in exploitation or unexpected behavior. as well as centralized_risk_medium and centralized_risk_high: Levels of centralization pose threats to decentralization principles or user autonomy. then event_setter: Modification of event parameters could enable manipulation or misleading representations of on-chain events. then buy_tax and sell_tax: Taxes or fees imposed on purchases and sales could affect trading activity or user incentives.
Data Analytics,c810a2400e54f61014943544719246f0c8b66401,https://skynet.certik.com/projects/polygon,https://www.certik.com,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The repeated exit is best classified as Exploitation because the vulnerability allows a malicious actor to bypass verification and exit multiple times, taking advantage of the flaw in the contract's logic to manipulate the system for repeated benefits. Also the replay attack, it is best classified under Exploitation as it allows malicious actors to exploit the replay attack vector, potentially causing unintended actions and financial losses for the user. The non-unique unit encoding issue can be classified as Encode Packed Parameters vulnerability. The problem lies in the encoding and decoding process of `RLPItem` representing uint, where the prefix length is not correctly validated. This can lead to incorrect or non-unique uint values being accepted, potentially causing security vulnerabilities or unexpected behaviors."
Data Analytics,c65e22065d8b6cf7e8f7bea95675ee0b1af0567f,https://consensys.io/diligence/audits/2024/02/trillion-network/,https://consensys.io/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I marked trust list and exploitation because they had an issue with there being no limit for minting amount, which for me means there is a a door open for exploitation of value which is not an intended outcome therefore it is a vulnerability. Also for trust, they had an issue with private keys beign exposed in the deployment and upgrade script which means for me meant that there had to have been a trust that when your private key is broadcast, your account won't be taken advantage of."
Data Analytics,6f5b16dddf99624e2874876145987002ba6d4df5,https://consensys.io/diligence/blog/,https://consensys.io/diligence/audits/2024/03/msq-snap/,Ethereum,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Most of the risk tags that were marked true had to do with user engagement and the user not being informed of the decisions that were being made or a third party having more control and taking information such as the unique keys that the user has etc.
Data Analytics,9154f8ef02f65ba4a7769e6f8020d0e3e4b05079,https://consensys.io/diligence/blog/,https://consensys.io/diligence/audits/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The risk tags coincide with not having the owner publicly known as some of them have a private key and due to this, it exposes the owner's identity and potentially compromises their account. In addition, as the contracts are public and not a closed source, they could also attract malicious attackers to exploit these vulnerabilities within the smart contracts to steal funds/disrupt operations."
